,price,size,municipality,distance,floor,hasLift,rooms_0,rooms_1,rooms_2,rooms_3,rooms_4,bathrooms_1,bathrooms_2,bathrooms_3,propertyType_chalet,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,exterior_True
279,620.0,20.0,705.6331317949237,1893,701.6979621920462,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
280,680.0,35.0,705.6331317949237,3308,678.6636365033631,687.6335443462581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
281,750.0,87.0,696.9436818808824,12519,678.6636365033631,702.2716741801357,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
282,670.0,53.0,696.1649909275795,12383,701.6979621920462,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
283,600.0,75.0,699.6096264559128,28756,670.4163818553365,673.696037921879,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
284,750.0,70.0,698.2726670638707,12614,710.7463805527138,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
285,700.0,36.0,693.8366208382424,9525,697.6398926981135,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
286,695.0,58.0,705.6331317949237,5659,701.6979621920462,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
287,710.0,66.0,683.8160867356914,25013,696.0917641954768,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
288,620.0,80.0,683.4279428892025,49280,696.0917641954768,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
289,700.0,80.0,693.8366208382424,40907,701.6979621920462,687.6335443462581,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
290,715.0,89.0,695.7882479536873,39316,678.6636365033631,687.6335443462581,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
291,750.0,50.0,705.6331317949237,11203,701.6979621920462,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
292,750.0,45.0,705.6331317949237,8426,696.0917641954768,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
293,550.0,25.0,705.6331317949237,4650,678.6636365033631,687.6335443462581,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
294,730.0,60.0,699.0963030617975,27803,670.4163818553365,687.6335443462581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
295,750.0,46.0,705.6331317949237,3889,710.7463805527138,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
296,700.0,45.0,696.9436818808824,13887,678.6636365033631,687.6335443462581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
297,680.0,85.0,696.9436818808824,13303,678.6636365033631,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
298,600.0,28.0,705.6331317949237,4418,710.7463805527138,687.6335443462581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
299,750.0,80.0,701.0123730059954,30995,701.6979621920462,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
300,700.0,62.0,698.2726670638707,13040,696.0917641954768,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
301,690.0,77.0,705.6331317949237,7283,678.6636365033631,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
302,700.0,50.0,705.6331317949237,7844,678.6636365033631,687.6335443462581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
303,750.0,87.0,696.9436818808824,13773,698.291590668491,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
304,735.0,51.0,696.1649909275795,14023,710.7463805527138,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
305,700.0,80.0,697.3559416462749,17777,698.291590668491,702.2716741801357,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
306,725.0,75.0,695.3383304099759,16247,670.4163818553365,687.6335443462581,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
307,733.0,68.4,699.6096264559128,28541,696.0917641954768,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
308,750.0,36.0,705.6331317949237,4237,678.6636365033631,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
309,675.0,69.0,705.6331317949237,5656,678.6636365033631,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
310,650.0,85.0,688.8603520666804,43066,696.0917641954768,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
311,730.0,52.0,705.6331317949237,5879,678.6636365033631,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
312,700.0,97.0,693.8366208382424,24605,678.6636365033631,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
313,690.0,38.0,705.6331317949237,5798,696.0917641954768,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
314,700.0,70.0,688.8603520666804,43166,701.6979621920462,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
315,600.0,89.0,682.4242993548665,44474,696.0917641954768,687.6335443462581,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
316,700.0,25.0,705.6331317949237,691,678.6636365033631,687.6335443462581,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
317,690.0,60.0,692.5355360946124,29005,678.6636365033631,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
318,750.0,114.0,700.3420445563922,28099,701.6979621920462,687.6335443462581,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
319,700.0,51.0,705.6331317949237,8471,678.6636365033631,687.6335443462581,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
320,670.0,61.0,695.799965670853,35136,678.6636365033631,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
321,750.0,80.0,686.0797448849435,25085,710.7463805527138,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
322,740.0,33.0,705.6331317949237,8322,678.6636365033631,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
323,750.0,110.0,699.0963030617975,27976,701.6979621920462,687.6335443462581,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
324,750.0,62.0,705.6331317949237,5703,697.6398926981135,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
325,750.0,70.0,701.4047554950265,16273,678.6636365033631,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
326,650.0,28.0,705.6331317949237,5399,678.6636365033631,687.6335443462581,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
327,625.0,51.0,683.8160867356914,25010,696.0917641954768,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
328,700.0,35.0,705.6331317949237,2266,678.6636365033631,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
329,750.0,95.0,701.0123730059954,30759,701.6979621920462,687.6335443462581,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
330,600.0,25.0,705.6331317949237,3812,678.6636365033631,687.6335443462581,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
331,750.0,89.0,696.1649909275795,12878,696.0917641954768,702.2716741801357,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
332,700.0,55.0,679.7347132709223,32004,701.6979621920462,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
333,750.0,90.0,701.0123730059954,28736,696.0917641954768,702.2716741801357,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
334,750.0,48.0,705.6331317949237,6832,696.0917641954768,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
335,625.0,57.0,681.6927156331628,43647,678.6636365033631,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
336,750.0,46.0,701.4047554950265,16127,701.6979621920462,687.6335443462581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
337,695.0,59.0,705.6331317949237,8595,710.7463805527138,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
338,450.0,40.0,665.5496067808734,46273,701.6979621920462,687.6335443462581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
339,720.0,58.0,698.2726670638707,13451,678.6636365033631,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
340,745.0,73.0,699.6096264559128,28800,696.0917641954768,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
341,720.0,69.6,699.6096264559128,28624,696.0917641954768,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
342,750.0,55.0,705.6331317949237,7462,701.6979621920462,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
343,720.0,48.0,705.6331317949237,5808,701.6979621920462,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
344,725.0,44.0,705.6331317949237,1140,697.9685377881583,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
345,750.0,80.0,705.6331317949237,8011,698.291590668491,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
346,550.0,86.0,674.3203496837928,47448,701.6979621920462,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
347,640.0,69.0,686.0301123764625,29311,696.0917641954768,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
348,700.0,54.0,696.1649909275795,11656,701.6979621920462,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
349,700.0,59.0,705.6331317949237,7529,697.4660963834832,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
350,700.0,75.0,699.6096264559128,30359,701.6979621920462,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
351,695.0,62.0,693.1860784664274,15162,697.6398926981135,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
